id,scope,transitions,t1_cycle_type,t0_rank,t0_indegrees,t0_kernel,t0_kernel_sizes,collision_pair,collision_orbit,collision_orbit_size,conjugacy_canonical,automorphism_count,semigroup_size,semigroup_rank_profile,maps,endpoints,block_ranks,block_idempotent,b_equals_p_f,separating_starts,champion_separator,global_id
106,permutation_pool,"[[1,2],[3,3],[2,1],[4,0],[0,4]]","[1,4]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[0,1],[2,2],[3,4],[4,3],[1,0]]",1,20,"{""5"":20}","{""A"":[3,0,1,4,2],""C"":[4,3,0,2,1],""B"":[1,4,0,3,2],""U"":[3,1,4,2,0],""V"":[3,1,4,2,0]}","{""A"":3,""C"":4,""B"":1,""U"":3,""V"":3}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,144681
107,permutation_pool,"[[1,2],[3,3],[2,4],[0,0],[4,1]]",[5],5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[0,1],[1,2],[3,3],[4,4],[2,0]]",1,60,"{""5"":60}","{""A"":[4,2,3,0,1],""C"":[2,3,1,4,0],""B"":[4,2,1,3,0],""U"":[0,1,3,4,2],""V"":[0,1,3,4,2]}","{""A"":4,""C"":2,""B"":4,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,145273
108,permutation_pool,"[[1,2],[3,3],[4,0],[0,4],[2,1]]","[2,3]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,1],[2,3],[0,4],[4,0],[3,2]]",1,120,"{""5"":120}","{""A"":[3,4,0,1,2],""C"":[2,0,4,1,3],""B"":[1,2,3,0,4],""U"":[0,4,1,2,3],""V"":[0,4,1,2,3]}","{""A"":3,""C"":2,""B"":1,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,147513
109,permutation_pool,"[[1,2],[3,3],[4,1],[0,0],[2,4]]","[1,4]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,0],[0,2],[3,3],[4,4],[2,1]]",1,120,"{""5"":120}","{""A"":[2,4,1,0,3],""C"":[2,3,1,4,0],""B"":[4,2,0,3,1],""U"":[0,1,2,4,3],""V"":[0,1,2,4,3]}","{""A"":2,""C"":2,""B"":4,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,148041
110,permutation_pool,"[[1,2],[3,3],[4,1],[2,4],[0,0]]",[5],5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,1],[2,3],[3,0],[4,4],[0,2]]",1,60,"{""5"":60}","{""A"":[1,3,0,4,2],""C"":[1,2,3,4,0],""B"":[0,1,4,2,3],""U"":[1,2,0,3,4],""V"":[1,2,0,3,4]}","{""A"":1,""C"":1,""B"":0,""U"":1,""V"":1}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,148377
111,permutation_pool,"[[1,2],[3,3],[4,4],[2,0],[0,1]]",[5],5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,1],[2,3],[3,0],[4,4],[0,2]]",1,60,"{""5"":60}","{""A"":[3,0,4,2,1],""C"":[4,3,0,2,1],""B"":[1,4,2,3,0],""U"":[3,1,0,2,4],""V"":[3,1,0,2,4]}","{""A"":3,""C"":4,""B"":1,""U"":3,""V"":3}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,150153
112,permutation_pool,"[[1,2],[3,4],[2,0],[0,3],[4,1]]","[1,2,2]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[0,1],[2,0],[3,2],[1,4],[4,3]]",1,60,"{""5"":60}","{""A"":[1,3,4,2,0],""C"":[1,2,4,0,3],""B"":[0,1,4,2,3],""U"":[1,2,3,4,0],""V"":[1,2,3,4,0]}","{""A"":1,""C"":1,""B"":0,""U"":1,""V"":1}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,156873
113,permutation_pool,"[[1,2],[3,4],[2,1],[0,0],[4,3]]",[5],5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[0,1],[2,2],[3,4],[1,0],[4,3]]",1,60,"{""5"":60}","{""A"":[3,0,1,4,2],""C"":[3,4,0,1,2],""B"":[1,3,0,4,2],""U"":[4,1,3,2,0],""V"":[4,1,3,2,0]}","{""A"":3,""C"":3,""B"":1,""U"":4,""V"":4}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,157425
114,permutation_pool,"[[1,2],[3,4],[2,1],[4,3],[0,0]]","[1,4]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[0,1],[2,3],[3,2],[4,4],[1,0]]",1,20,"{""5"":20}","{""A"":[3,2,4,1,0],""C"":[2,0,3,4,1],""B"":[1,2,3,0,4],""U"":[0,3,4,2,1],""V"":[0,3,4,2,1]}","{""A"":3,""C"":2,""B"":1,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,157977
115,permutation_pool,"[[1,2],[3,4],[2,3],[4,0],[0,1]]","[2,3]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[0,1],[2,3],[3,4],[4,0],[1,2]]",1,120,"{""5"":120}","{""A"":[4,2,3,0,1],""C"":[2,4,1,0,3],""B"":[3,2,1,4,0],""U"":[0,1,4,3,2],""V"":[0,1,4,3,2]}","{""A"":4,""C"":2,""B"":3,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,159153
116,permutation_pool,"[[1,2],[3,4],[4,0],[2,3],[0,1]]","[1,2,2]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,0],[2,3],[3,4],[4,1],[0,2]]",1,60,"{""5"":60}","{""A"":[3,4,0,1,2],""C"":[2,0,3,4,1],""B"":[1,2,4,0,3],""U"":[0,3,1,2,4],""V"":[0,3,1,2,4]}","{""A"":3,""C"":2,""B"":1,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,163353
117,permutation_pool,"[[1,2],[3,4],[4,1],[0,3],[2,0]]","[1,4]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,0],[2,3],[0,4],[4,2],[3,1]]",1,120,"{""5"":120}","{""A"":[1,3,0,4,2],""C"":[1,2,4,0,3],""B"":[0,1,3,2,4],""U"":[1,2,0,4,3],""V"":[1,2,0,4,3]}","{""A"":1,""C"":1,""B"":0,""U"":1,""V"":1}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,163737
118,permutation_pool,"[[1,2],[3,4],[4,1],[2,0],[0,3]]",[5],5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,2],[3,4],[4,1],[2,0],[0,3]]",5,5,"{""5"":5}","{""A"":[2,4,1,0,3],""C"":[2,4,1,0,3],""B"":[3,2,0,4,1],""U"":[0,1,2,3,4],""V"":[0,1,2,3,4]}","{""A"":2,""C"":2,""B"":3,""U"":0,""V"":0}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":true,""V"":true}",True,[],False,163905
119,permutation_pool,"[[1,2],[3,4],[4,3],[0,0],[2,1]]","[2,3]",5,"[1,1,1,1,1]","[[0],[1],[2],[3],[4]]","[1,1,1,1,1]",,[],0,"[[1,1],[2,3],[0,4],[4,0],[3,2]]",1,120,"{""5"":120}","{""A"":[3,0,4,2,1],""C"":[3,4,0,1,2],""B"":[1,3,2,4,0],""U"":[4,1,0,2,3],""V"":[4,1,0,2,3]}","{""A"":3,""C"":3,""B"":1,""U"":4,""V"":4}","{""A"":5,""C"":5,""B"":5,""U"":5,""V"":5}","{""A"":false,""C"":false,""B"":false,""U"":false,""V"":false}",True,[],False,164913
33525,rank4_champion,"[[1,0],[2,1],[3,2],[3,4],[4,3]]","[1,1,1,2]",4,"[0,1,1,1,2]","[[0],[1],[2,3],[4]]","[1,1,1,2]","[2,3]","[[2,3],[2,4]]",2,"[[0,1],[1,0],[0,2],[2,3],[3,4]]",1,30,"{""2"":16,""3"":8,""4"":4,""5"":2}","{""A"":[4,3,4,3,4],""C"":[3,4,3,3,4],""B"":[3,3,4,3,4],""U"":[4,3,4,3,4],""V"":[3,3,4,3,4]}","{""A"":4,""C"":3,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
33645,rank4_champion,"[[1,0],[2,1],[3,2],[4,4],[3,3]]","[1,1,1,2]",4,"[0,1,1,1,2]","[[0],[1],[2,4],[3]]","[1,1,1,2]","[2,4]","[[2,4],[2,3]]",2,"[[1,0],[2,1],[3,2],[4,4],[3,3]]",1,30,"{""2"":16,""3"":8,""4"":4,""5"":2}","{""A"":[3,3,3,3,4],""C"":[4,4,4,3,4],""B"":[3,4,4,4,3],""U"":[4,4,4,4,3],""V"":[3,4,4,4,3]}","{""A"":3,""C"":4,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
33749,rank4_champion,"[[1,0],[2,1],[3,3],[3,4],[4,2]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1],[2,3],[4]]","[1,1,1,2]","[2,3]","[[2,3],[3,4],[2,4]]",3,"[[0,1],[1,2],[0,0],[2,3],[3,4]]",1,126,"{""1"":3,""2"":90,""3"":21,""4"":9,""5"":3}","{""A"":[4,3,4,3,4],""C"":[2,4,2,2,4],""B"":[4,2,2,2,2],""U"":[2,2,2,2,2],""V"":[4,2,2,2,2]}","{""A"":4,""C"":2,""B"":4,""U"":2,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
34445,rank4_champion,"[[1,0],[2,1],[3,4],[4,2],[3,3]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1],[2,4],[3]]","[1,1,1,2]","[2,4]","[[2,4],[3,4],[2,3]]",3,"[[1,0],[2,1],[3,4],[4,2],[3,3]]",1,126,"{""1"":3,""2"":90,""3"":21,""4"":9,""5"":3}","{""A"":[3,3,3,3,4],""C"":[2,2,2,3,2],""B"":[2,3,3,3,3],""U"":[3,3,3,3,3],""V"":[2,3,3,3,3]}","{""A"":3,""C"":2,""B"":2,""U"":3,""V"":2}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
35991,rank4_champion,"[[1,0],[2,2],[3,3],[4,1],[2,4]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[2,4],[3,4]]",3,"[[1,0],[2,2],[0,3],[1,1],[3,4]]",1,253,"{""1"":4,""2"":156,""3"":81,""4"":9,""5"":3}","{""A"":[4,2,2,4,4],""C"":[4,4,3,3,4],""B"":[4,3,3,3,3],""U"":[3,3,3,3,3],""V"":[4,3,3,3,3]}","{""A"":4,""C"":4,""B"":4,""U"":3,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
36063,rank4_champion,"[[1,0],[2,2],[3,3],[4,4],[2,1]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[1,2],[2,3],[3,4]]",4,"[[1,0],[2,2],[3,3],[4,4],[2,1]]",1,372,"{""1"":4,""2"":156,""3"":192,""4"":16,""5"":4}","{""A"":[4,2,2,4,4],""C"":[1,1,3,3,1],""B"":[3,3,3,1,1],""U"":[1,3,3,1,1],""V"":[3,3,3,1,1]}","{""A"":4,""C"":1,""B"":3,""U"":1,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
36073,rank4_champion,"[[1,0],[2,2],[3,3],[4,4],[4,1]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1],[2],[3,4]]","[1,1,1,2]","[3,4]","[[3,4],[1,4],[1,2],[2,3]]",4,"[[0,1],[2,2],[3,3],[0,0],[1,4]]",1,372,"{""1"":4,""2"":156,""3"":192,""4"":16,""5"":4}","{""A"":[2,4,2,2,4],""C"":[3,1,1,3,3],""B"":[1,1,3,3,1],""U"":[3,1,3,3,1],""V"":[1,1,3,3,1]}","{""A"":2,""C"":3,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
36673,rank4_champion,"[[1,0],[2,2],[3,4],[4,3],[4,1]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1],[2],[3,4]]","[1,1,1,2]","[3,4]","[[3,4],[1,3],[2,3]]",3,"[[0,1],[2,2],[3,0],[0,3],[1,4]]",1,226,"{""1"":4,""2"":156,""3"":54,""4"":9,""5"":3}","{""A"":[2,4,2,2,4],""C"":[4,1,1,4,4],""B"":[4,1,1,1,1],""U"":[1,1,1,1,1],""V"":[4,1,1,1,1]}","{""A"":2,""C"":4,""B"":4,""U"":1,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
43914,rank4_champion,"[[1,0],[2,3],[4,1],[3,4],[2,2]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[2,3]]",2,"[[0,1],[2,2],[1,3],[2,0],[3,4]]",1,348,"{""1"":4,""2"":132,""3"":192,""4"":16,""5"":4}","{""A"":[2,2,2,2,4],""C"":[1,1,2,1,1],""B"":[1,2,2,2,2],""U"":[2,2,2,2,2],""V"":[1,2,2,2,2]}","{""A"":2,""C"":1,""B"":1,""U"":2,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
44466,rank4_champion,"[[1,0],[2,3],[4,2],[3,1],[2,4]]","[1,1,1,2]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[3,4]]",2,"[[0,1],[2,0],[3,2],[2,3],[1,4]]",1,32,"{""2"":10,""3"":16,""4"":4,""5"":2}","{""A"":[4,2,2,4,4],""C"":[4,4,2,2,4],""B"":[4,4,4,2,2],""U"":[2,4,4,2,2],""V"":[4,4,4,2,2]}","{""A"":4,""C"":4,""B"":4,""U"":2,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
44538,rank4_champion,"[[1,0],[2,3],[4,2],[3,4],[2,1]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[1,3],[3,4]]",3,"[[0,1],[2,3],[1,2],[2,0],[3,4]]",1,358,"{""1"":4,""2"":180,""3"":162,""4"":9,""5"":3}","{""A"":[4,2,2,4,4],""C"":[1,1,2,2,1],""B"":[2,1,1,1,1],""U"":[1,1,1,1,1],""V"":[2,1,1,1,1]}","{""A"":4,""C"":1,""B"":2,""U"":1,""V"":2}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
45714,rank4_champion,"[[1,0],[2,3],[4,4],[3,1],[2,2]]","[1,2,2]",4,"[0,1,1,1,2]","[[0],[1,4],[2],[3]]","[1,1,1,2]","[1,4]","[[1,4],[2,3]]",2,"[[0,1],[2,0],[3,3],[2,2],[1,4]]",1,34,"{""2"":12,""3"":16,""4"":4,""5"":2}","{""A"":[2,2,2,2,4],""C"":[4,4,2,4,4],""B"":[2,4,4,4,2],""U"":[4,4,4,4,2],""V"":[2,4,4,4,2]}","{""A"":2,""C"":4,""B"":2,""U"":4,""V"":2}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
55596,rank4_champion,"[[1,1],[2,2],[3,0],[4,3],[3,4]]","[1,1,3]",4,"[0,1,1,1,2]","[[0],[1],[2,4],[3]]","[1,1,1,2]","[2,4]","[[2,4],[0,4],[1,4]]",3,"[[1,0],[0,1],[0,3],[4,4],[2,2]]",1,89,"{""2"":14,""3"":54,""4"":18,""5"":3}","{""A"":[4,4,3,3,4],""C"":[3,4,4,3,4],""B"":[4,3,4,4,3],""U"":[3,3,4,4,3],""V"":[4,3,4,4,3]}","{""A"":4,""C"":3,""B"":4,""U"":3,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
55620,rank4_champion,"[[1,1],[2,2],[3,0],[4,4],[3,3]]","[2,3]",4,"[0,1,1,1,2]","[[0],[1],[2,4],[3]]","[1,1,1,2]","[2,4]","[[2,4],[0,3],[1,4],[2,3],[0,4],[1,3]]",6,"[[1,1],[0,0],[0,3],[4,4],[2,2]]",1,130,"{""2"":16,""3"":72,""4"":36,""5"":6}","{""A"":[3,3,3,3,4],""C"":[4,4,4,3,4],""B"":[3,4,4,4,3],""U"":[4,4,4,4,3],""V"":[3,4,4,4,3]}","{""A"":3,""C"":4,""B"":3,""U"":4,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
56196,rank4_champion,"[[1,1],[2,2],[3,3],[4,0],[3,4]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1],[2,4],[3]]","[1,1,1,2]","[2,4]","[[2,4],[3,4],[0,4],[1,4]]",4,"[[1,0],[0,2],[3,3],[4,4],[1,1]]",1,1433,"{""1"":5,""2"":280,""3"":1080,""4"":64,""5"":4}","{""A"":[1,1,3,3,1],""C"":[0,2,2,0,2],""B"":[0,2,0,0,2],""U"":[2,2,0,0,2],""V"":[0,2,0,0,2]}","{""A"":1,""C"":0,""B"":0,""U"":2,""V"":0}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":false,""V"":false}",False,[0],True,
59749,rank4_champion,"[[1,1],[2,3],[1,4],[3,0],[4,2]]","[2,3]",4,"[0,1,1,1,2]","[[0,2],[1],[3],[4]]","[1,1,1,2]","[0,2]","[[0,2],[1,4],[2,3],[0,4],[1,2],[3,4]]",6,"[[0,1],[2,0],[1,3],[3,4],[2,2]]",1,1533,"{""1"":5,""2"":280,""3"":1134,""4"":108,""5"":6}","{""A"":[3,1,1,3,3],""C"":[0,0,0,3,3],""B"":[3,0,0,0,0],""U"":[0,0,0,0,0],""V"":[3,0,0,0,0]}","{""A"":3,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
59797,rank4_champion,"[[1,1],[2,3],[1,4],[3,2],[4,0]]",[5],4,"[0,1,1,1,2]","[[0,2],[1],[3],[4]]","[1,1,1,2]","[0,2]","[[0,2],[1,4],[0,3],[1,2],[3,4]]",5,"[[0,1],[2,2],[3,4],[2,0],[4,3]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[3,1,1,3,3],""C"":[2,2,2,3,3],""B"":[2,2,2,3,3],""U"":[3,2,2,3,3],""V"":[2,2,2,3,3]}","{""A"":3,""C"":2,""B"":2,""U"":3,""V"":2}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
59869,rank4_champion,"[[1,1],[2,3],[1,4],[4,0],[3,2]]","[2,3]",4,"[0,1,1,1,2]","[[0,2],[1],[3],[4]]","[1,1,1,2]","[0,2]","[[0,2],[1,4],[2,3],[0,4],[1,2],[3,4]]",6,"[[1,1],[2,3],[1,4],[4,0],[3,2]]",1,1023,"{""1"":5,""2"":220,""3"":648,""4"":144,""5"":6}","{""A"":[4,1,1,4,4],""C"":[2,2,2,3,3],""B"":[2,2,2,3,3],""U"":[3,2,2,3,3],""V"":[2,2,2,3,3]}","{""A"":4,""C"":2,""B"":2,""U"":3,""V"":2}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
59917,rank4_champion,"[[1,1],[2,3],[1,4],[4,2],[3,0]]",[5],4,"[0,1,1,1,2]","[[0,2],[1],[3],[4]]","[1,1,1,2]","[0,2]","[[0,2],[1,4],[0,3],[1,2],[3,4]]",5,"[[1,1],[2,3],[1,4],[4,2],[3,0]]",1,1010,"{""1"":5,""2"":200,""3"":600,""4"":200,""5"":5}","{""A"":[4,1,1,4,4],""C"":[0,0,0,3,3],""B"":[3,0,0,0,0],""U"":[0,0,0,0,0],""V"":[3,0,0,0,0]}","{""A"":4,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
63596,rank4_champion,"[[1,1],[2,3],[4,0],[4,2],[3,4]]","[1,4]",4,"[0,1,1,1,2]","[[0],[1],[2,3],[4]]","[1,1,1,2]","[2,3]","[[2,3],[0,2],[0,1],[1,3]]",4,"[[1,0],[0,2],[0,3],[4,4],[2,1]]",1,1541,"{""1"":5,""2"":260,""3"":1080,""4"":192,""5"":4}","{""A"":[3,3,4,3,4],""C"":[4,2,2,2,4],""B"":[4,2,2,2,2],""U"":[2,2,2,2,2],""V"":[4,2,2,2,2]}","{""A"":3,""C"":4,""B"":4,""U"":2,""V"":4}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
63644,rank4_champion,"[[1,1],[2,3],[4,0],[4,4],[3,2]]",[5],4,"[0,1,1,1,2]","[[0],[1],[2,3],[4]]","[1,1,1,2]","[2,3]","[[2,3],[0,4],[1,2],[0,3],[1,4]]",5,"[[1,1],[0,2],[1,3],[4,4],[2,0]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[4,4,4,3,4],""C"":[2,2,2,2,4],""B"":[2,4,4,4,4],""U"":[4,4,4,4,4],""V"":[2,4,4,4,4]}","{""A"":4,""C"":2,""B"":2,""U"":4,""V"":2}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
66092,rank4_champion,"[[1,1],[2,3],[4,4],[4,2],[3,0]]",[5],4,"[0,1,1,1,2]","[[0],[1],[2,3],[4]]","[1,1,1,2]","[2,3]","[[2,3],[2,4],[0,4],[0,1],[1,3]]",5,"[[1,1],[2,3],[1,0],[4,4],[0,2]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[1,1,4,1,4],""C"":[0,3,3,3,0],""B"":[3,0,0,0,0],""U"":[0,0,0,0,0],""V"":[3,0,0,0,0]}","{""A"":1,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
92923,rank4_champion,"[[1,2],[1,3],[2,4],[3,0],[4,1]]",[5],4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3],[0,4],[1,2],[3,4]]",5,"[[0,1],[1,2],[0,3],[3,4],[4,0]]",1,610,"{""1"":5,""2"":200,""3"":300,""4"":100,""5"":5}","{""A"":[3,1,1,3,3],""C"":[0,0,0,3,3],""B"":[3,0,0,0,0],""U"":[0,0,0,0,0],""V"":[3,0,0,0,0]}","{""A"":3,""C"":0,""B"":3,""U"":0,""V"":3}","{""A"":2,""C"":2,""B"":2,""U"":1,""V"":2}","{""A"":true,""C"":true,""B"":false,""U"":true,""V"":false}",False,[0],True,
92947,rank4_champion,"[[1,2],[1,3],[2,4],[3,1],[4,0]]","[2,3]",4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3],[1,4],[0,3],[1,2],[3,4]]",6,"[[0,1],[1,0],[0,3],[3,4],[4,2]]",1,130,"{""2"":16,""3"":72,""4"":36,""5"":6}","{""A"":[3,1,1,3,3],""C"":[1,1,1,3,3],""B"":[1,1,1,3,3],""U"":[3,1,1,3,3],""V"":[1,1,1,3,3]}","{""A"":3,""C"":1,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
93043,rank4_champion,"[[1,2],[1,3],[2,4],[4,0],[3,1]]",[5],4,"[0,1,1,1,2]","[[0,1],[2],[3],[4]]","[1,1,1,2]","[0,1]","[[0,1],[2,3],[0,4],[1,2],[3,4]]",5,"[[0,1],[2,3],[1,0],[0,4],[4,2]]",1,2110,"{""1"":5,""2"":300,""3"":1200,""4"":600,""5"":5}","{""A"":[4,1,1,4,4],""C"":[1,1,1,3,3],""B"":[1,1,1,3,3],""U"":[3,1,1,3,3],""V"":[1,1,1,3,3]}","{""A"":4,""C"":1,""B"":1,""U"":3,""V"":1}","{""A"":2,""C"":2,""B"":2,""U"":2,""V"":2}","{""A"":true,""C"":true,""B"":true,""U"":true,""V"":true}",False,[0],True,
